Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,POL,PRI,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,YEM,ZAF,ZMB,ZWE
2004,869.03925,3064.2986,6419.8706,64925.67,14183.226,7229.6484,40887.727,36957.113,5971.4746,709.7372,35740.35,1923.7192,1268.6866,1812.6246,10853.785,23389.602,7857.3784,11615.686,4330.5557,10949.66,12078.735,9329.509,853.182,39491.57,47263.598,16478.973,6067.5913,2280.788,2198.236,463.99698,4560.5127,9211.279,1247.2749,4368.0547,10086.783,4561.0166,25355.24,20555.035,35528.715,2097.1233,6602.7,41178.562,7441.4478,9182.294,7958.921,7661.86,30088.092,20803.758,771.4652,35888.613,35093.824,12022.507,34865.78,6342.708,2329.5156,1159.8251,1585.7992,1194.6708,33419.887,25780.385,6070.1943,36052.992,3686.6667,16628.574,1439.2076,16999.006,6180.91,3212.511,47028.863,12404.323,6061.5547,36209.242,25210.879,34472.13,7004.9844,9288.616,34313.56,13929.7295,2066.2102,3632.1472,1965.8787,26646.504,55911.793,2784.6802,9491.61,760.8758,14193.259,8322.346,6191.9663,2004.0602,14995.767,52624.164,15371.182,5584.154,3813.4312,1239.897,13287.6,8561.384,1366.983,21233.002,2664.9412,8193.75,4334.2314,1125.8322,2185.9502,14854.613,922.7613,15087.251,6712.772,725.13165,3136.6274,3220.261,39682.375,64824.145,1802.1438,29806.734,28607.084,18389.229,11428.941,,10317.229,3664.5334,10769.523,6731.005,4562.5024,14906.094,32110.838,1753.6919,24142.766,5876.66,4358.5176,74372.93,10531.172,14880.979,1159.0281,30233.512,2074.9539,42111.168,1197.153,6145.98,8512.168,2408.7607,16570.861,24150.584,38016.062,5559.47,13735.897,7051.4287,1200.2726,1121.8059,11408.326,2301.292,7781.7437,25403.27,8705.084,13423.795,29975.139,1464.3854,1364.6852,8049.3955,11955.31,48492.72,5068.2085,13713.045,3437.6643,4371.3955,8877.921,1828.3098,1604.503
2005,964.4081,3708.7705,6858.4673,65599.055,15344.157,8006.9604,41904.445,37642.76,7553.6265,691.61975,36338.383,1875.9193,1309.9836,1925.6062,11758.084,25230.9,8057.6826,12629.558,4445.3477,11305.771,12379.45,9798.087,858.5237,40485.02,49273.902,17137.486,6626.592,2312.8425,2222.911,490.6905,4820.7075,9524.723,1265.6866,4659.396,10308.374,4713.7065,26164.209,22128.58,36205.574,2126.8052,6697.5347,42264.63,8156.431,9969.623,8256.777,8021.8833,30885.602,22518.541,829.2432,36787.258,35495.465,12437.96,35623.625,6849.789,2411.2876,1186.6047,1541.6116,1226.5609,35569.707,26091.523,6130.4824,38191.9,3851.0554,17581.357,1461.8,18140.617,6482.012,3396.6487,49223.383,13110.143,6441.41,37884.06,25686.406,34872.125,7073.7705,9860.809,34857.754,15233.841,2157.8416,3554.1855,2144.845,27443.283,62959.6,2948.6997,9933.082,755.2236,16538.557,8418.911,6491.198,2013.8077,16417.95,53262.094,17069.656,5708.0312,4073.6736,1276.4868,13655.801,8984.545,1414.7927,21905.215,2947.0989,9002.218,4822.2334,1107.5338,2371.0066,14725.164,920.0499,15651.118,6807.5757,757.2439,3347.8206,3370.7776,40679.49,68108.555,1836.3057,30270.248,30392.56,19774.06,12426.28,,10881.867,3883.9346,11389.244,7091.1333,4721.0005,15580.937,32013.541,1808.0618,24377.95,5922.791,4589.626,76808.42,11313.822,16243.101,1210.5105,32700.332,2121.1587,44698.84,1223.7015,6441.4956,9198.414,2532.8706,17649.52,24966.94,39258.992,5867.2334,15172.563,7037.7183,1266.105,1119.8043,11742.128,2416.867,8791.676,26651.834,8983.384,14487.758,31374.455,1554.1523,1451.0973,8496.677,12757.499,49654.76,5284.005,14944.34,3637.6565,4485.583,9393.693,1970.0187,1496.0343
2006,1057.0966,4592.3374,7347.33,67830.93,16490.473,8798.75,42650.984,38866.848,10160.346,703.36096,37051.902,1870.5325,1322.6372,2057.6985,12706.182,26840.125,8410.801,13792.554,4581.9023,11766.605,12889.877,10665.68,881.48517,41247.15,51862.965,17920.803,7271.0356,2343.927,2269.518,515.25836,5016.0576,10039.684,1388.0027,5140.8706,10880.477,5416.141,27142.018,23888.164,38014.137,2342.2192,7133.7812,44025.484,9059.885,10385.779,8521.56,8509.614,31907.424,24578.816,880.6544,38160.703,36166.16,12342.779,36214.07,7398.0527,2503.9578,1188.4846,1530.6844,1233.8132,36615.707,27731.111,6305.8184,40172.855,4045.2976,18707.49,1493.0382,19253.062,6782.6245,3629.4111,51296.195,14185.753,7117.6133,38707.215,26571.256,35713.805,7286.967,10404.562,35333.113,16786.555,2255.2585,3594.5652,2286.3848,28516.484,68546.14,2896.1355,10236.868,769.29297,18657.062,9135.34,6904.036,2056.3296,17916.059,54920.81,19128.69,6076.9526,4243.0703,1322.4795,14287.559,9466.264,1438.2079,22233.717,3246.6934,10307.647,5426.8535,1099.3418,2807.199,15042.541,929.4762,16353.924,7208.6885,771.4197,3564.6323,3525.5537,42286.51,71310.53,1884.1871,30798.63,33374.895,21409.428,13749.922,,11598.9795,4062.6665,12195.747,7560.897,4908.6167,16711.447,32195.16,1778.4956,24809.04,6128.6426,4193.154,90120.92,12823.231,18008.336,1261.7609,34483.043,2104.437,48073.59,1247.2528,6782.2314,9902.426,2713.762,19099.428,26182.78,40992.3,6187.766,16824.613,6901.778,1225.5164,1144.8815,12180.711,2524.8447,9752.355,29792.424,9420.023,15425.188,32867.367,1621.9966,1501.3855,9355.988,13223.781,50489.86,5535.1216,16253.686,3828.9077,4497.2593,9978.471,2133.594,1455.7286
2007,1259.9967,5773.5483,7866.1577,65412.8,17891.943,9713.213,44033.582,40305.273,12699.498,700.95874,38082.875,1904.5496,1308.5203,2194.4224,13785.228,28884.697,8811.861,14856.956,4713.448,12500.007,12917.439,11602.068,897.47833,41806.863,54509.54,18487.9,7895.713,2380.1155,2315.607,546.0368,4844.97,10602.305,1382.5391,5597.85,11584.677,5635.6885,28109.996,25382.807,39752.207,2396.018,7698.7734,44481.47,9866.458,10974.742,8633.584,9130.598,32735.434,26177.871,936.3743,39998.523,36845.684,13455.612,36816.676,8300.144,2553.1658,1253.4077,1557.8474,1252.574,41277.754,28822.916,6545.7524,42230.887,4237.302,19984.037,1541.7675,19763.791,7157.313,3870.699,52322.23,15467.107,7587.6055,41111.156,27624.883,36310.734,7402.178,10938.805,35892.71,18181.06,2380.7764,3831.4949,2422.7566,29716.57,73096.87,3389.364,11276.507,768.20703,20731.719,9377.8955,7283.6323,2106.84,20138.473,58369.703,21042.367,6228.4316,4342.7456,1384.185,14684.728,10099.407,1441.2059,23048.264,3542.5884,12027.43,6196.5894,1067.9664,2875.0347,15519.419,982.39166,17209.584,7509.527,766.18695,3817.4836,3729.8513,44008.75,74879.81,1927.3865,31784.441,36424.98,23146.207,15215.925,,12461.67,4160.365,13492.383,8138.3647,5172.662,18067.428,32511.115,1746.9276,25477.205,6383.4854,4250.989,97912.69,14418.83,20018.123,1291.1934,36070.316,2137.6716,51844.062,1320.7577,7139.182,10768.942,2752.0876,21109.94,27832.764,42399.844,6467.8203,18832.826,6779.537,1422.3408,1145.9207,12694.715,2647.2095,10829.376,30806.174,9932.938,16090.835,34761.312,1754.4626,1569.8298,10355.818,13976.393,50901.746,5907.999,17386.086,4037.233,4516.1436,10576.291,2318.627,1422.1553
2008,1319.6074,6743.748,8522.13,63862.086,18520.305,10080.8125,44421.64,40964.793,14072.627,708.6786,38117.348,1920.306,1315.4537,2321.0505,14761.715,30612.498,9199.262,16223.997,4924.032,13164.012,12786.107,12385.149,901.8513,41896.426,56054.883,18804.03,8190.1123,2435.2705,2352.7996,578.8487,5081.1313,10846.737,1419.3671,5985.107,11935.158,6004.894,28736.975,26186.045,40715.434,2463.4448,8454.0625,44246.4,10225.529,11475.002,9103.872,9698.017,32844.324,24429.021,989.9804,40129.652,36761.793,13330.255,36264.79,8461.917,2725.7883,1290.4037,1618.4445,1270.7228,47562.32,28907.926,6604.6826,42635.48,4358.763,20717.316,1555.4932,20380.63,7633.166,4030.6543,49583.14,15739.983,8587.265,40810.23,27857.62,35942.938,7353.107,11378.256,35496.227,18665.766,2357.2324,4046.7207,2482.0068,30117.729,75138.12,3614.4768,12479.107,811.158,25140.6,9931.685,7622.4087,2177.8574,20879.803,56383.19,20342.2,6530.978,4652.457,1458.7854,14808.09,10674.208,1460.496,23674.594,3585.7651,13550.356,6982.1465,1031.3622,2895.665,15957.96,1017.8208,17865.64,7618.031,809.4504,4084.2002,3856.5522,44840.71,76522.06,2021.154,31444.633,40909.938,24256.883,16226.697,,13125.144,4224.405,14466.968,8812.618,5328.6826,19011.547,32604.09,1794.6573,25590.88,6713.0303,4287.209,107402.055,16347.344,21563.463,1364.745,39393.43,2146.7915,52180.17,1363.4875,7312.656,11650.228,2925.8857,22231.988,28473.596,42189.965,6791.392,18687.39,6600.379,1422.2312,1150.3579,12768.129,2801.7761,12426.719,31434.305,10294.922,16182.732,34762.367,1848.1746,1679.3995,10824.076,14869.927,50275.746,6278.2734,18019.09,4200.2354,4549.009,10977.146,2504.757,1197.5261
2009,1557.3207,7087.604,8859.472,58860.535,17328.977,8399.087,44686.543,39463.656,15384.293,709.0326,36998.65,1888.7758,1287.3678,2448.887,14363.259,31729.566,9018.506,16088.725,5011.3384,13180.891,12094.324,11494.757,898.7005,40312.62,55171.5,18184.48,8734.041,2508.822,2370.1306,595.01605,5379.0044,10894.103,1455.2823,5926.5063,11638.002,6248.304,27735.033,25093.863,38962.938,2521.5046,8511.858,42090.17,10365.675,11907.021,9081.37,10159.002,31669.691,20538.049,1043.5319,36662.613,35534.926,13617.896,34402.36,8062.084,2793.8708,1255.2418,1692.6423,1292.0293,47161.285,27839.898,6488.646,41076.234,4200.1606,19501.588,1604.1127,19461.07,7935.844,4270.708,47375.734,16575.07,9268.709,37701.85,27644.697,34055.227,7115.373,11651.25,33590.01,18750.541,2404.6296,4075.834,2433.3062,29967.562,70072.73,3843.8298,14039.346,838.452,26403.787,10061.634,7796.6475,2199.3948,17983.35,52731.39,17582.111,6741.4604,4342.528,1367.6863,14026.989,10657.878,1477.4183,22927.654,3673.4368,13459.499,7126.8086,991.74524,2855.5747,16029.264,1061.9495,17430.445,7548.129,775.2534,4416.347,3771.947,43178.508,76625.63,2085.2437,31233.076,44244.65,23659.475,15416.6045,,14028.42,4288.462,14515.766,8836.017,5338.306,19718.465,32648.104,1768.8898,24902.457,6376.9414,4426.317,115283.414,15866.127,20335.559,1384.2589,39671.555,2129.3364,51344.477,1378.3579,7166.159,11576.589,2949.8867,20953.037,25905.512,40116.312,7011.095,18743.996,6586.5186,1533.1794,1165.8888,12543.398,2853.8884,13188.448,29657.463,10533.218,15188.421,33974.453,1946.8481,1757.3862,9381.225,15143.996,48452.934,6618.0977,17242.945,4360.0615,4593.5425,10873.046,2743.322,1285.0466
2010,1627.6716,7520.6655,9222.973,60112.402,18979.992,8330.812,45400.223,40288.348,16153.837,717.6115,37739.33,1854.6655,1326.1975,2599.2083,14686.461,34057.715,8982.458,17172.46,5141.759,14215.612,11954.322,12544.728,910.31036,41209.426,57219.5,18909.848,9658.419,2555.0164,2420.1328,637.1298,5738.163,11191.687,1432.5624,6033.72,12031.571,6578.1904,27630.104,25922.395,41109.582,2543.8733,8768.478,42932.4,11276.461,12587.744,9327.213,10719.291,31786.404,20713.426,1106.383,37615.113,36086.727,14926.699,34754.473,8443.437,2946.0393,1291.6963,1772.7268,1329.3724,42037.9,26517.465,6526.4575,43170.55,4305.892,19511.35,1556.5504,20036.334,8386.434,4525.7456,48623.81,17751.33,10274.33,36272.688,28575.531,34765.938,7025.93,11601.088,35011.402,19964.53,2579.531,3977.649,2426.687,31537.773,68865.31,4114.0103,15622.367,854.235,29157.143,10058.623,8319.703,2313.882,18663.762,54086.336,17140.227,6931.558,4615.324,1349.6199,14697.298,11038.29,1504.9956,23632.625,3772.9985,14509.766,7830.064,956.53046,2982.7488,16269.32,1091.5876,18574.299,7905.541,810.1572,4904.8657,3916.9658,43812.348,78476.15,2152.2747,31586.09,46182.16,24573.309,16344.523,13121.591,14250.789,4354.267,15169.125,9507.78,5694.047,20608.693,33195.44,1751.4363,25463.164,7139.027,4548.5312,134802.78,16377.328,21737.385,1416.3923,42737.656,2151.3247,58612.73,1421.1521,7351.1147,11963.555,3093.3452,21941.213,26000.92,42634.754,7192.752,20147.178,6520.6123,1720.3344,1191.1449,13343.547,2975.9268,14397.149,30235.994,10721.812,16528.12,37385.49,2068.8638,1831.2906,9601.209,16415.629,49266.914,7002.8594,17105.58,4571.8486,4812.345,11318.6045,3032.0679,1401.8566
2011,1792.0,8016.0,9484.0,65307.0,20003.0,8465.0,46132.0,41446.0,16176.0,719.0,38130.0,1836.0,1344.0,2772.0,15112.0,36372.0,8961.0,17918.0,5331.0,14831.0,11870.0,13376.0,909.0,42197.0,58686.0,19705.0,10221.0,2444.0,2494.0,681.0,5875.0,11788.0,1479.0,6295.0,12366.0,6928.0,27272.0,26725.0,43189.0,2590.0,8944.0,43575.0,11679.0,13204.0,9985.0,10737.0,31600.0,21997.0,1199.0,38432.0,36691.0,16403.0,34971.0,8946.0,3283.0,1347.0,1669.0,1413.0,43841.0,24349.0,6650.0,44532.0,4421.0,19813.0,1648.0,20886.0,8849.0,4768.0,48980.0,18024.0,11484.0,36740.0,29370.0,35151.0,7141.0,11615.0,34979.0,21302.0,2712.0,4142.0,2496.0,32225.0,77126.0,4401.0,16230.0,820.0,12893.0,10255.0,8918.0,2346.0,20243.0,54031.0,18428.0,7226.0,4892.0,1347.0,15210.0,11321.0,1500.0,23871.0,3884.0,15747.0,9484.0,925.0,3104.0,16483.0,1102.0,19390.0,8203.0,799.0,5136.0,4189.0,44591.0,80623.0,2189.0,32057.0,44454.0,25289.0,17391.0,,14540.0,4464.0,16762.0,10044.0,5851.0,21837.0,33981.0,1756.6108,25133.0,7377.0,4863.0,155533.0,17174.0,23130.0,1449.0,48470.0,2123.0,61672.0,1479.0,7607.0,12463.0,3179.0,22483.0,26004.0,42079.0,7389.0,21545.0,5979.0,1661.0,1227.0,13318.0,3111.0,16518.0,29745.0,10437.0,17919.0,38565.0,2227.0,1890.0,10333.0,17211.0,49675.0,7396.0,17746.0,4786.0,4088.0,11838.0,3205.0,1515.0
2012,1945.0,8376.946,9634.334,66007.0,19573.963,9076.433,47045.13,41540.94,16364.532,727.0,38173.234,1867.0,1387.6171,2914.0488,15314.524,36711.39,8894.932,18245.008,5503.908,14985.498,11860.0,13134.406,916.0,42476.344,58750.938,20690.797,10946.834,2648.7744,2536.5469,714.7897,6300.0493,12129.81,1509.0,6273.0,12800.048,7138.0,25933.494,26483.38,43288.32,2654.0,8823.0,43509.613,11854.366,13392.944,10398.948,10774.53,30645.215,22784.3,1291.7769,37715.01,36625.926,16682.309,35243.64,9497.121,3467.1042,1397.0,1725.0,1361.0,46255.0,22746.207,6718.332,44795.11,4518.0,19413.893,1674.0,20731.67,9272.009,4982.083,47360.09,17556.533,12521.541,36933.895,29580.836,34010.035,7119.5054,11704.657,35537.438,22089.924,2754.7646,4103.82,2649.3062,32826.48,80657.13,4670.0,16284.763,853.0,25302.516,10067.0,9599.045,2456.0,21305.004,53675.46,19970.031,7355.326,4914.038,1350.6381,15547.994,11255.701,1449.1959,24629.777,4091.202,15421.0,10493.0,964.58234,3213.0,17021.246,1089.3064,20162.178,8482.415,849.7977,5216.3154,4376.0,43968.254,81725.22,2258.0,32714.732,47427.582,25211.404,17984.639,,14331.0,4538.3457,18051.0,10605.589,6155.8296,22169.826,34395.0,1770.9209,24211.438,7232.376,5054.0,154339.81,17580.932,24020.31,1528.552,49835.047,2141.3882,62855.523,1665.0,7726.0,12438.256,3217.0,22745.203,25269.232,41523.145,7552.0,22130.0,4443.686,1742.654,1263.0,14202.251,3283.9092,17333.729,30944.223,10750.85,18539.223,39291.184,2271.4644,1878.8959,10381.639,17776.027,50436.434,7847.0747,18486.459,4987.9644,4064.3423,11938.226,3344.8652,1749.8566
2013,2025.0,8463.942,9748.728,66825.305,19821.643,9395.087,47260.953,41301.94,17146.223,738.0,38169.832,1939.0,1424.2133,3057.4697,15314.154,37704.21,9113.055,18456.41,5775.7515,15305.414,11809.0,14355.76,567.0,43008.83,59120.062,21171.06,11731.295,2821.8762,2590.71,756.906,6140.1865,12633.481,1619.0,6234.0,12952.746,7379.0,24281.812,26467.629,43359.137,2724.0,9145.0,43743.61,12290.143,13508.265,10761.351,10871.145,30327.451,23204.111,1385.158,37203.145,36647.22,16964.445,35660.56,9856.679,3621.6008,1421.0,1767.0,1378.0,43209.0,22335.27,6813.4116,45997.89,4561.0,19402.938,1722.0,21163.564,9676.147,5224.1445,48181.234,16842.896,12877.205,38245.496,30316.602,33317.242,7147.5337,10834.426,36312.348,23110.025,2786.1372,4509.7515,2813.6704,33711.656,80098.64,4961.0,15145.569,900.0,20190.09,10037.0,9898.523,2559.0,22285.684,53973.395,20581.918,7599.724,5414.3506,1345.351,15614.781,11568.169,1444.1879,25611.121,4371.003,16064.0,11545.0,1003.7287,3319.0,17555.555,1112.7039,20819.164,8788.875,861.0156,5356.3887,4527.0,43782.97,81564.3,2316.0,33109.26,48900.758,25237.068,18324.27,,14500.0,4638.1616,18979.0,11173.4375,6465.518,22378.305,34736.0,1781.3009,24119.96,7735.565,5054.0,155657.12,17691.443,24389.973,1552.4253,50021.12,2127.3865,64821.926,1965.0,7845.0,12860.451,3314.0,22860.525,24975.363,41661.805,7805.0,23036.0,3487.681,1776.092,1292.0,14504.184,3464.207,17080.463,31976.953,10881.511,19855.717,40140.73,2353.3416,1895.4644,10405.39,18553.332,51010.797,8340.988,18484.234,5199.779,4139.823,12048.068,3409.314,1766.3789
2014,2022.0,8548.293,9942.276,67791.39,19112.232,9745.136,47753.848,41250.508,17451.1,748.0,38599.426,2008.0,1443.2963,3216.8923,15550.346,38364.83,9228.818,18805.18,5988.2773,15251.89,11780.0,14929.678,561.0,43800.64,59775.54,21337.76,12515.198,2995.1501,2657.403,784.5593,6428.496,12981.565,1647.0,6262.0,13241.992,7628.0,24114.586,27030.19,44132.758,2823.0,9507.0,44215.633,13011.521,13760.384,11016.161,11135.728,30842.184,23982.828,1488.9333,36907.92,36818.54,17098.143,36521.86,10307.604,3627.8384,1399.0,1743.0,1355.0,41907.0,22591.598,6978.106,46941.586,4620.0,19403.594,1749.0,22118.75,10050.717,5524.1147,50732.348,17449.938,12559.504,38463.027,30906.148,33310.703,7198.43,9765.811,36440.215,23819.748,2852.933,4644.326,2982.7285,34573.09,79103.414,5251.0,13586.273,884.0,15154.099,10035.0,10437.811,2644.0,23273.172,54100.086,21168.535,7714.632,5744.252,1354.1407,15883.877,11968.066,1505.6677,27007.89,4684.643,16437.0,12283.0,1049.1935,3459.0,18192.188,1142.9807,21769.006,9134.8545,884.34576,5550.727,4685.0,44245.56,82311.33,2421.0,33591.32,48528.41,25808.537,18281.469,,14627.0,4750.878,19855.0,11389.862,6760.7627,23247.818,34787.0,1791.3436,24442.387,8047.5933,4939.0,157712.9,18487.26,24135.035,1601.3938,50790.992,2191.9766,66498.555,2007.0,7935.0,12717.727,3474.0,23453.041,25638.66,42346.836,7927.0,24250.0,3384.4143,1829.8347,1334.0,14571.971,3631.8794,17536.766,32878.203,11084.781,20557.4,41930.84,2436.4563,1941.1904,9817.459,19104.312,51796.62,8831.602,17579.223,5465.4834,4019.4,12034.149,3461.09,1789.0048
2015,1928.0,8319.567,10192.529,71319.61,19423.666,10076.352,48145.53,41255.715,17463.758,694.0,39160.324,2055.0,1456.9303,3402.3213,16186.409,38369.66,9639.478,18122.863,6176.267,14583.982,11849.0,13980.036,576.0,43761.527,60070.867,21574.018,13325.432,3182.1077,2718.3054,806.7695,6079.4575,13237.291,1696.0,6266.0,13557.923,7889.0,25081.504,28437.604,44405.168,2941.0,9319.0,44940.887,13765.119,14007.894,10878.766,11312.848,32057.098,24473.66,1601.2638,36986.7,37077.89,17180.0,37101.227,10629.594,3610.646,1364.0,1786.0,1393.0,37822.0,22696.203,7126.9927,47653.695,4706.0,20025.754,1742.0,22993.375,10432.305,5869.8467,53196.598,16922.88,12574.508,39756.527,31050.408,33620.742,7268.231,9307.248,37053.176,23782.562,2921.3428,4772.76,3149.8743,35357.52,78261.195,5559.0,12982.721,865.0,14720.548,10185.0,10784.185,2710.0,23968.848,54251.45,22179.42,7959.528,5784.4917,1360.7545,16235.004,12412.94,1555.8046,28906.48,4984.669,17249.0,12398.0,1090.3977,3424.0,18828.0,1144.3241,22550.342,9333.583,888.36847,5558.026,4866.0,44912.664,82983.99,2455.0,34248.477,49926.875,27144.95,17920.44,14713.451,14971.0,4889.915,20723.0,11713.57,7070.4756,24285.14,35384.0,1762.5167,24983.701,8188.404,5003.0,159800.19,19162.186,23607.953,1708.3467,51941.598,2262.3123,67673.94,1563.0,8109.0,13013.854,3545.0,24647.719,26186.248,43782.457,7969.0,25690.0,3464.0376,1802.3212,1370.0,14960.908,3784.3435,17857.26,32480.59,11063.081,21519.33,42438.46,2505.9724,2026.8052,8959.174,19123.604,52808.152,9381.347,16333.083,5776.465,2820.6172,12009.91,3454.3528,1798.7872
2016,1931.2438,7819.1475,10547.255,74292.95,18819.643,10113.051,48675.137,41545.5,16770.85,704.635,39456.863,2061.9036,1500.0236,3598.5103,16795.824,38805.39,9966.366,17701.959,6337.799,13990.646,12124.693,14752.188,592.92346,43702.08,60647.64,21715.713,14138.955,3328.9795,2758.029,783.0341,5315.17,13367.445,1705.7402,6461.3506,13959.342,7928.05,26607.555,29097.504,45030.47,3084.5425,9567.251,46018.984,14530.1,14198.272,10603.806,11458.447,33002.676,25196.154,1722.3092,37924.152,37343.84,16995.238,37593.906,10945.466,3640.779,1472.953,1770.3645,1443.4241,33206.637,22679.81,7186.66,48385.113,4803.2803,20915.227,1748.7269,23568.926,10849.67,6326.0645,53686.844,17738.059,14173.763,41682.867,31822.875,34120.42,7381.3325,9149.412,37384.56,23731.512,2975.4795,4925.4097,3312.0815,36255.24,79289.17,5859.663,13073.557,843.52625,14219.172,10486.955,11236.119,2774.5996,24886.84,55516.098,22913.023,7912.222,6102.6943,1379.3699,16705.047,12752.585,1602.7819,29207.27,5252.832,17777.416,12313.544,1102.8173,3376.7524,19525.314,1138.7363,23251.902,9152.549,903.57153,5337.1294,5015.8643,45654.47,83213.016,2443.4324,34879.938,51382.734,27732.625,17987.484,15029.054,15537.365,5030.8354,21445.125,12132.035,7463.518,25020.621,35594.523,1821.212,25568.695,8438.709,5316.9883,160051.23,19825.604,23610.37,1774.9015,51959.074,2335.8652,69211.05,1622.4203,8289.273,13518.949,3629.3381,25087.715,27004.717,44131.03,7993.1494,28588.604,3380.5535,1648.0383,1412.9878,15411.534,3978.5557,17484.646,30158.125,11064.023,21937.162,43262.195,2592.6619,1953.0966,9221.608,19393.982,53301.016,9845.353,13428.789,6089.623,2495.4993,11908.111,3476.8513,1782.8301
2017,1909.733,7535.6123,10958.307,73973.29,19150.52,10894.957,49001.902,42216.918,16647.016,715.09454,39940.824,2115.587,1548.481,3808.8728,17386.271,39553.24,10305.933,18193.273,6503.387,14062.75,12157.3125,15121.662,608.28564,44493.652,60903.223,21709.428,15030.447,3450.22,2779.5483,785.1293,4977.3423,13380.643,1764.7029,6676.986,14372.68,8075.465,27872.812,30531.383,46065.1,3197.9792,8877.882,47022.01,15053.832,14149.915,10715.15,11545.594,33924.137,26661.627,1840.3696,39043.19,38037.336,16576.176,38283.938,11479.426,3841.8796,1583.5482,1805.8812,1492.0392,30206.871,22972.889,7279.7397,49841.457,4949.0254,21852.021,1767.923,24641.197,11292.259,6638.7275,55465.652,18416.479,13403.638,42419.383,32549.818,34754.77,7433.147,9186.477,38078.96,24396.78,3020.9817,5104.14,3488.5952,37296.047,74427.02,6168.1704,13209.284,848.2952,18455.953,10796.247,11868.202,2654.4136,26318.023,55037.188,23893.832,8222.67,6425.865,1398.0183,16900.13,12878.021,1642.5182,31495.494,5503.632,18640.195,12728.355,1114.3684,3495.223,20259.887,1153.043,24301.559,8882.617,913.8115,5248.6885,5174.224,46706.438,84600.71,2632.3408,35573.965,50502.68,28926.492,18368.715,15416.331,16128.635,5189.937,22331.217,12390.033,7865.815,26310.113,35248.4,1749.0596,26529.986,8741.245,5269.6025,153819.11,23003.695,24013.967,1799.474,50593.27,2435.9604,72292.04,1643.3287,8454.2,13876.65,3707.3599,25788.756,28288.89,44658.484,8092.3403,30072.227,3422.1772,1555.7141,1433.7917,15994.506,4192.402,18104.434,28618.176,11194.365,23278.996,44618.29,2683.0535,1998.5995,9477.51,19656.627,54152.363,10182.692,11363.969,6437.739,2314.9673,11867.522,3489.8547,1843.9463
