Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2014,15755988.0,70693544.0,7035442.0,505557.53,257863740.0,229282940.0,6429726.5,626544.2,455396540.0,70576090.0,49244840.0,3799471.0,110598376.0,9043085.0,9512938.0,112211784.0,52415736.0,59224684.0,2449470.2,23562102.0,85131944.0,804194.0,32261842.0,776718460.0,1584883.4,14876992.0,2205436.5,8706759.0,3357230.2,675509950.0,41367830.0,100166960.0,11422511000.0,22044484.0,25649996.0,43411600.0,20569976.0,87761.4,141512210.0,479165.34,651594.1,10645909.0,35361000.0,7882669.5,116498620.0,843203460.0,1051555.9,206456.47,42181064.0,27428660.0,234931950.0,59916070.0,290775780.0,2233525.2,281864670.0,21035162.0,50034936.0,68053660.0,1648986.2,366820670.0,139913.72,20231112.0,467369700.0,11860056.0,26657860.0,7593649.0,1114706.6,1250223.5,19392974.0,87998700.0,286265.22,24848610.0,2600237.5,51602770.0,14285626.0,21780204.0,9567055.0,52469228.0,762209340.0,2524845300.0,39124724.0,825782300.0,252360530.0,3760908.5,71999896.0,381296130.0,8583946.0,31708586.0,1295495600.0,324375650.0,37784556.0,13507917.0,12414647.0,83391.55,270374.22,664944640.0,113746960.0,7134998.0,28322722.0,3387525.8,87476930.0,548984.6,170982.6,25783364.0,3481011.0,17280344.0,10085296.0,8678450.0,1439591.6,79554184.0,6239021.0,12221367.0,1519996.0,666475140.0,8284551.5,7736591.5,2542320.5,38460656.0,2518926.2,42510292.0,26880534.0,4246926.5,4965149.5,5871011.5,300670660.0,4919954.5,6844410.5,352477100.0,7400517.0,11086.237,176443660.0,65237884.0,16144001.0,52178.74,42688390.0,99864970.0,41215420000.0,232790860.0,12903450.0,69576510.0,136509490.0,275977.66,9571733.0,353427700.0,61127748.0,54653130.0,8937609.0,176063580.0,98457720.0,2061395300.0,4561348.5,707784100.0,31354464.0,13330225.0,54479684.0,489622.34,3937562.0,8531650.0,7477574.0,41807320.0,7031895.0,201811.5,3772377.0,39845172.0,15658421.0,58016544.0,545825.56,41629508.0,323550.72,7766704.5,5549862.0,343337340.0,6817121.5,106254744.0,2634671.8,149809.33,68239290.0,38799000.0,454343140.0,13668.406,295627700.0,31584504.0,21166840.0,318246980.0,11647508.0,6121113600.0,150526530.0,307423.38,224076780.0,240096600.0,269875.44,262194.38,45117516.0,557844800.0,13543435.0,19452962.0
2015,16421022.0,74519870.0,5769054.5,507596.3,277535230.0,233735280.0,6326662.5,641388.3,469752900.0,72290584.0,49537252.0,3854133.5,114365704.0,9711010.0,10567772.0,122873464.0,57365410.0,60661670.0,2613509.0,22824934.0,80459150.0,985617.4,32348334.0,753095040.0,1569034.4,12839092.0,2311753.5,7605669.0,3584689.2,674334800.0,40946296.0,103906560.0,11292773000.0,21903224.0,28995934.0,42988976.0,20139364.0,83782.016,145525820.0,504742.7,657459.9,10360747.0,37133950.0,7935816.0,117190520.0,850634300.0,1148513.5,217530.95,40001784.0,29338904.0,244333010.0,57337450.0,286638900.0,2262778.0,298972030.0,18001144.0,51713700.0,63350796.0,1720515.2,370095780.0,147259.72,20974532.0,450770020.0,12653413.0,28370734.0,7959503.5,1208714.6,1299114.8,18946734.0,83885080.0,308930.16,27317934.0,2660248.2,48532772.0,15295741.0,22225156.0,9605847.0,55270720.0,803156000.0,2617422300.0,41101220.0,826968300.0,269170050.0,3876360.5,75025650.0,392186780.0,8885157.0,31598918.0,1254316200.0,320287230.0,40910250.0,13587576.0,14092739.0,80521.3,274454.2,670506800.0,132797240.0,12036632.0,30258002.0,3479724.8,79900856.0,545243.56,169818.0,28077368.0,3250978.5,17550228.0,9576265.0,8718406.0,1928889.2,81491864.0,6272748.0,12757575.0,1474408.1,660923600.0,7820372.0,8260829.5,1832425.5,45585664.0,2689155.2,34025908.0,25674184.0,4736299.5,4973625.5,6025212.5,292077220.0,5188398.5,6942134.0,338045600.0,8117375.5,7423.15,181272580.0,66677570.0,15495148.0,55853.62,42969556.0,103095390.0,41136700000.0,227164980.0,12886589.0,69290970.0,148289360.0,263751.78,10705375.0,355633900.0,52862092.0,58810428.0,9475303.0,177397700.0,96779050.0,2068220300.0,4807359.0,751042900.0,32991562.0,14344157.0,56538450.0,457575.75,3941190.0,9085941.0,7592477.0,48585096.0,7409888.5,211728.2,3288084.0,40930264.0,15835309.0,57867970.0,588722.44,38796500.0,327524.8,8357798.5,6010821.5,346723070.0,7649400.0,109426790.0,2606164.2,153765.78,66020480.0,40388004.0,477097200.0,13697.26,295108860.0,34214260.0,22121870.0,274318880.0,12700547.0,5953940000.0,146338290.0,289214.06,212991800.0,269962880.0,249779.64,288764.88,24835824.0,531471330.0,13961940.0,19385840.0
2016,15959249.0,71405740.0,5658385.5,511827.97,279995070.0,232219200.0,6066210.5,657281.8,475994880.0,73304950.0,49325696.0,3994204.2,112570780.0,9895516.0,11020312.0,129355150.0,54369984.0,59874630.0,2627546.2,26410172.0,79795784.0,975924.1,33468630.0,717539200.0,1610132.2,13253322.0,2472056.5,8344989.0,4147548.0,662671500.0,41484748.0,106514430.0,11141771000.0,25052034.0,29323014.0,43532932.0,20093806.0,76617.24,141616370.0,543156.7,705309.0,10855673.0,35752640.0,8363743.0,118831190.0,846174000.0,1117598.8,214410.22,42029096.0,30673278.0,247837520.0,55685050.0,302779170.0,2314926.2,287291650.0,19672336.0,54468156.0,63550336.0,1657194.4,373021600.0,147282.23,20884910.0,427929700.0,12947570.0,27427468.0,8499924.0,1236297.4,1328793.9,18398416.0,79752890.0,324430.03,28717118.0,3033736.5,49574410.0,14789036.0,22461118.0,10035839.0,55529148.0,809794050.0,2743025400.0,43335036.0,860331260.0,308984300.0,3852050.0,73717270.0,387634200.0,9052869.0,30913166.0,1233340700.0,321594340.0,42673410.0,13145190.0,16546327.0,81370.766,278833.25,674862660.0,149412030.0,19615350.0,31089296.0,3450669.8,77082930.0,542498.6,160223.55,31475566.0,3228979.8,17114262.0,9332871.0,8683657.0,1942261.1,81898610.0,6431064.5,12533980.0,1640522.0,659829000.0,7691982.0,9397560.0,1516099.9,45375196.0,2483691.8,41344904.0,27610668.0,4406761.0,5115275.0,6287611.0,294109860.0,5248203.5,7077894.0,333275970.0,8142522.0,7422.98,182781220.0,65741652.0,19013742.0,52195.23,41491530.0,102552400.0,41140930000.0,255859630.0,12596844.0,73574240.0,159831710.0,269579.75,11582194.0,366169600.0,57633132.0,57043976.0,10861796.0,174422700.0,95916424.0,2074266200.0,4991286.0,771348300.0,39139336.0,14525132.0,56004756.0,459383.4,4028969.8,9032854.0,7835182.0,49918332.0,7157403.5,228249.03,3507733.0,41404860.0,16567652.0,57964484.0,648391.1,36886880.0,344624.34,8534987.0,6557218.0,350172600.0,8133273.0,106339170.0,2310124.8,161671.02,58111676.0,39446500.0,501354750.0,13728.653,299265660.0,35420900.0,20238800.0,289080100.0,12868387.0,5801668600.0,153023970.0,297225.94,197683040.0,277435040.0,266851.75,300717.94,19372366.0,541212160.0,14990628.0,17527410.0
2017,17133910.0,68661816.0,6371306.5,513060.16,262759630.0,229677730.0,6404171.0,664157.9,477715420.0,75866720.0,48966250.0,4143362.2,111642790.0,10267917.0,11848323.0,134789200.0,56702744.0,60599148.0,2878848.8,26911092.0,81084950.0,975043.0,34071970.0,728253200.0,1591333.1,15223566.0,2589958.0,9291577.0,3754500.0,675442500.0,40529670.0,106912160.0,11414803000.0,24920488.0,27382504.0,45860330.0,21818132.0,84117.26,133915020.0,603444.0,748761.56,11073452.0,32531192.0,8508923.0,120028530.0,832369900.0,1119744.6,195626.53,39900210.0,30167238.0,254580540.0,55267920.0,328561730.0,2316432.0,301011260.0,20975642.0,55823560.0,60002130.0,1805185.8,376423000.0,147309.2,18839418.0,416546460.0,13050079.0,28310950.0,9066366.0,1256739.2,1355475.8,16794052.0,83110090.0,343290.16,29475394.0,2961411.5,48720744.0,15090222.0,23012690.0,10283418.0,58099764.0,844309500.0,2821828400.0,41925350.0,923447400.0,326182370.0,4006839.8,71746670.0,383288600.0,8687488.0,32187354.0,1217666800.0,342666400.0,42848824.0,12948972.0,18119914.0,93108.28,282596.62,692286200.0,141794830.0,22787356.0,32558166.0,3565128.0,94037440.0,557740.44,166368.14,31297158.0,3530783.5,17273870.0,9502450.0,8719200.0,2092737.5,85127520.0,6798511.5,13408892.0,1724674.9,643888100.0,8222032.0,10011748.0,1683498.1,48342690.0,2589525.2,53246840.0,28690270.0,5388805.5,5304134.5,6432638.5,301048160.0,5412101.0,7380910.5,332932300.0,8245364.5,7423.0625,179879220.0,65664016.0,21407480.0,55861.008,43129396.0,102601950.0,41809547000.0,297875940.0,12016505.0,75111040.0,174400210.0,275865.6,11064827.0,378550140.0,89585770.0,62287140.0,11857287.0,186346290.0,98931980.0,2124761900.0,5150798.0,743316100.0,40178264.0,15003931.0,57618096.0,461589.22,4019579.8,8435626.0,8070610.0,50351092.0,6660184.0,218730.47,2999631.5,42737588.0,16774153.0,57194964.0,672177.06,41545764.0,366210.12,8390399.0,6304113.5,347745340.0,9494305.0,105917864.0,2167816.2,173642.39,58742330.0,39895824.0,530118340.0,13757.811,304961000.0,35979336.0,21122754.0,272673540.0,12588078.0,5771913700.0,152901900.0,272117.9,180717360.0,283751460.0,262899.7,308397.9,20568860.0,525695000.0,16095271.0,17082484.0
2018,18330786.0,66028652.0,6043636.5,543437.56,257667780.0,223838770.0,6669000.5,676585.7,480383970.0,72896350.0,49311692.0,4346522.0,112628280.0,10500714.0,12645822.0,135416500.0,52169104.0,60287880.0,2843256.8,27182450.0,84024184.0,964049.9,33896136.0,712236900.0,1683143.6,15553055.0,2644240.5,9991557.0,3826488.5,686650300.0,39258356.0,107795680.0,11785059000.0,23203428.0,27495652.0,46079364.0,25627524.0,84040.88,134300140.0,638122.4,747118.44,11097431.0,31000010.0,8691540.0,118573910.0,806307000.0,1185083.6,203378.44,39949690.0,32105096.0,262541150.0,54332020.0,321008200.0,2418114.8,296643170.0,20343610.0,57831090.0,60717200.0,1861770.6,361676930.0,147340.38,17769518.0,409074400.0,12928707.0,31469076.0,9054401.0,1330284.5,1385672.6,15096285.0,79979910.0,358825.2,30964210.0,3145603.8,48950644.0,14863410.0,21814778.0,10653330.0,58063090.0,911390400.0,3001356000.0,41632336.0,915224600.0,347936030.0,4071374.0,73133800.0,378474720.0,8994819.0,31623508.0,1172047400.0,358199970.0,44602100.0,14919166.0,20013852.0,93626.92,287011.97,708132860.0,145276500.0,23999042.0,30868346.0,3597381.5,93342584.0,576171.3,153706.78,28533320.0,3389580.5,17484226.0,9819820.0,9356550.0,1402674.8,86850350.0,7021294.0,13348427.0,1962099.2,648159360.0,8679697.0,10550561.0,1686491.8,58156300.0,2886477.0,65636348.0,31279944.0,6311965.5,5228539.0,7089668.5,320746050.0,5577752.0,7126786.5,331911460.0,8004062.5,11087.85,175764930.0,65361716.0,23126852.0,55859.805,43332504.0,108353790.0,42684908000.0,294260700.0,11727009.0,76181230.0,181455300.0,269832.12,11911869.0,378584450.0,80768970.0,58576010.0,12194011.0,181614020.0,99806640.0,2192330500.0,5425573.0,770009300.0,41610364.0,15623900.0,57929400.0,471173.3,4000716.8,8747569.0,8334556.0,49021964.0,6957865.5,220112.3,2653140.5,42598324.0,16629808.0,56730820.0,695269.75,37762988.0,377412.38,8704084.0,6639468.5,349874340.0,10802934.0,106162490.0,2108800.0,173331.23,59644304.0,39748812.0,525141630.0,13788.251,303467360.0,37063436.0,22212688.0,282488060.0,12814662.0,5953741000.0,151389170.0,298000.25,147214740.0,314483140.0,302867.84,300797.34,23675986.0,519435200.0,16921178.0,18689170.0
2019,18537514.0,63237616.0,5921309.5,535049.25,270829920.0,222523170.0,7137581.0,703671.44,485219900.0,74309920.0,54425436.0,4471541.5,112155850.0,10319318.0,13289767.0,143783410.0,50656740.0,66399060.0,2921072.8,25696164.0,84247090.0,1077870.2,33804932.0,710160100.0,1635322.4,16420170.0,2557169.2,9040907.0,3592794.8,689019970.0,39200840.0,115224250.0,12201055000.0,23723532.0,28101826.0,47794744.0,26808094.0,84207.18,142888380.0,675269.1,808722.2,10848058.0,30434776.0,9219300.0,113247780.0,753911200.0,1273406.0,214701.02,36413068.0,34878310.0,267379780.0,56247100.0,333012220.0,2475701.8,277875840.0,14635207.0,60318256.0,56855496.0,1874927.4,353266880.0,151037.53,19108018.0,393524600.0,13752272.0,34481030.0,9995679.0,1412800.5,1409965.1,12599995.0,73642240.0,381856.5,32102522.0,3425322.8,48309684.0,16379492.0,21747416.0,10482096.0,57963016.0,986537340.0,3020204500.0,39767468.0,936081300.0,358597600.0,3936062.5,72024410.0,368212320.0,10352258.0,31354988.0,1134340200.0,323343970.0,46223828.0,12813822.0,24746514.0,94337.45,295181.53,683864100.0,147330930.0,22620616.0,30452538.0,4054988.8,106617120.0,572571.25,160148.86,29787614.0,3424778.5,17636140.0,10016039.0,9120723.0,1378472.6,93866056.0,7040539.5,14580822.0,2229679.5,648332900.0,8723088.0,11092478.0,1794415.9,58321490.0,2977564.5,68485270.0,28828898.0,6554291.0,5297710.0,7237036.5,339052000.0,5750339.0,8056042.0,360813280.0,8062780.5,7424.001,169095150.0,62612200.0,22015280.0,55858.29,44079156.0,109890000.0,43147366000.0,292784220.0,15434110.0,79197736.0,185827490.0,279102.25,12382065.0,358889500.0,88894220.0,54862976.0,11921986.0,187204600.0,96913840.0,2204530400.0,5626434.0,788820800.0,42468660.0,17192604.0,56814836.0,481092.62,4051968.0,10078739.0,8648599.0,49001890.0,6814122.0,226026.69,3222209.5,40301924.0,16145545.0,55526948.0,689948.9,35480256.0,376938.88,8676159.0,6980866.0,344520100.0,11541949.0,107260584.0,1980830.0,200030.11,60228044.0,38852020.0,507287800.0,13819.747,294180860.0,40314916.0,24424542.0,273969250.0,12809371.0,5849560600.0,157936780.0,279864.84,136097890.0,401072500.0,291084.6,335217.22,24167034.0,549164900.0,17478720.0,17531268.0
2020,18632900.0,56389000.0,5786838.0,423206.1,267172720.0,207140800.0,7643886.0,681003.5,464507420.0,68396376.0,53443616.0,4599865.0,103690100.0,10727908.0,13259965.0,143925150.0,44994628.0,66286172.0,2446364.5,25696736.0,81417280.0,958682.56,28915400.0,684747000.0,1441143.2,16668174.0,2680204.5,7537377.5,3674886.8,618915400.0,36743284.0,102441700.0,12420610000.0,24414686.0,28711994.0,49126540.0,25851766.0,72685.58,135187710.0,746499.0,697644.75,9949548.0,29173542.0,8828681.0,103615544.0,691064500.0,1212833.6,199656.69,33475054.0,33602600.0,250813230.0,48224236.0,307166270.0,2508879.8,238818830.0,10441030.0,60105852.0,51034390.0,1522082.1,316513760.0,151071.95,18861730.0,354069760.0,13405097.0,37752284.0,10742489.0,1422801.2,1421323.5,13386650.0,62549596.0,341494.2,30233184.0,4006802.2,39860330.0,14809694.0,20654470.0,10462412.0,56090184.0,923431740.0,2822870800.0,37466560.0,948608060.0,309796740.0,3674754.0,74132940.0,329553280.0,7724585.0,27706258.0,1068268700.0,301614180.0,49035840.0,12137545.0,25193828.0,94539.21,273035.72,639013440.0,133767690.0,23221300.0,28593202.0,4001358.2,50498572.0,552953.94,153210.44,29204788.0,3222014.0,17108408.0,8286737.5,8423368.0,1191889.1,90055720.0,6856799.0,14524078.0,1908029.2,613922900.0,8046146.5,11946353.0,1739716.1,59433864.0,2880441.5,55821900.0,26609224.0,6769453.5,4567358.0,7433928.0,319589120.0,5427612.0,8243882.5,335148060.0,7534115.0,7424.3867,152398100.0,61965508.0,25027510.0,52193.758,41092556.0,106280540.0,41394840000.0,316597980.0,9533503.0,67126440.0,174184350.0,272763.44,11582488.0,341393500.0,84335150.0,49089004.0,11230553.0,188022670.0,93123510.0,2117644500.0,5745708.5,744982660.0,42789988.0,15555874.0,54318950.0,481277.97,4135293.2,9106751.0,8884915.0,50179230.0,6853760.0,224341.39,3504452.8,37708930.0,14924197.0,52653940.0,695092.6,34064460.0,372476.6,8818413.0,7360133.5,331445570.0,12353457.0,106807640.0,1762954.4,221539.33,52286972.0,36922476.0,523945400.0,13850.701,291912130.0,40627868.0,24962288.0,259801460.0,13187622.0,5262847000.0,154314220.0,294153.6,106075610.0,422461000.0,329128.94,304424.75,23035648.0,516816740.0,17998782.0,15774588.0
2021,17947462.0,56029904.0,6276666.5,453933.88,266397810.0,233602930.0,8275686.0,699641.44,449790430.0,72013820.0,57851060.0,4696773.0,107792080.0,11062851.0,14383638.0,156950690.0,50907190.0,65734812.0,2891287.5,25917436.0,84227540.0,988537.6,32791436.0,740368100.0,1377313.2,16874552.0,2538785.2,8312366.0,3794686.8,637201600.0,38405970.0,105730824.0,13012948000.0,27334756.0,28102470.0,50209540.0,24216786.0,76389.32,140025200.0,884672.44,730795.7,10903894.0,30453744.0,9159997.0,108850740.0,722425150.0,1302782.6,203536.31,34881636.0,37541250.0,269855330.0,53616716.0,336610780.0,2576419.2,256327340.0,11655268.0,61335776.0,50488380.0,1623844.9,342241500.0,147444.69,17756042.0,371489120.0,14005323.0,38770864.0,10452329.0,1464481.9,1441994.4,14122824.0,64430496.0,363827.28,33167144.0,4238241.5,40122720.0,15541177.0,20976512.0,10743454.0,57542320.0,936603900.0,3093932000.0,39842310.0,983726300.0,307860060.0,3843632.2,75332456.0,362668670.0,8168760.5,27533356.0,1090126100.0,298515520.0,49650776.0,14105435.0,25517206.0,95112.47,273454.72,659075400.0,133305144.0,26522408.0,24134390.0,4099961.8,87850040.0,574991.56,157677.5,31614100.0,4486187.0,17269488.0,8633985.0,8690523.0,1187514.9,96374820.0,7490618.0,15256457.0,2208264.5,635629060.0,7573839.0,12519743.0,1751469.6,54278204.0,2872242.2,56542020.0,29739992.0,6553569.5,4740345.5,7685670.0,331125300.0,5579700.5,8677449.0,332435170.0,8040942.0,7423.933,155227170.0,62465784.0,25213510.0,55847.3,41362356.0,114704270.0,43391353000.0,335747330.0,12886433.0,72283340.0,184378940.0,273756.9,11918192.0,372100670.0,72835390.0,47874600.0,12023306.0,191176670.0,96890290.0,2223338800.0,6091555.5,825608500.0,43839636.0,17153496.0,57764468.0,487310.56,4420403.5,10138633.0,9167576.0,48567870.0,6844987.0,229652.44,3247981.2,42086440.0,14971349.0,54379320.0,712066.75,33422586.0,379091.4,9248704.0,7688741.5,326903040.0,12266841.0,108491130.0,1719279.5,229300.92,51758096.0,39978540.0,571012350.0,13933.625,303923970.0,43263020.0,26069780.0,259523360.0,14512641.0,5590518000.0,165835280.0,290892.16,104246900.0,377232580.0,346599.66,308679.38,23139606.0,506045400.0,17726904.0,17599330.0
2022,18354758.0,55201420.0,6343680.0,459824.7,278316320.0,248640560.0,8014571.5,681099.94,444834400.0,67677670.0,60711228.0,4689169.5,101025370.0,11169755.0,14606091.0,163771550.0,55566572.0,65434470.0,2819970.0,25571884.0,82254110.0,1012721.44,32966168.0,726189700.0,1345588.5,16418210.0,2589378.5,8861761.0,4015326.5,650002370.0,35522984.0,104887784.0,13001626000.0,27498894.0,28330038.0,51290550.0,25440942.0,78091.016,144572400.0,843391.8,743192.4,11179003.0,29773758.0,9380574.0,107511680.0,713675300.0,1284750.9,198562.95,33710460.0,37281464.0,276580130.0,56194470.0,346646180.0,2545132.0,262034820.0,12879334.0,60940760.0,48227200.0,1659946.0,329368100.0,150903.7,17653384.0,340944670.0,14460704.0,39282516.0,10694898.0,1492231.5,1468000.6,13036512.0,64962630.0,374277.66,32711312.0,4285572.0,37962704.0,15958346.0,20968752.0,10678942.0,53985816.0,1082792800.0,3264843000.0,38933156.0,1009186600.0,333586050.0,3960175.0,78089630.0,366731170.0,7964129.5,27287292.0,1060884740.0,297833630.0,48999720.0,13903268.0,25884422.0,97297.984,266890.34,645316400.0,138851060.0,27218102.0,23825910.0,4139880.2,91711060.0,560456.75,165507.4,28516784.0,4897597.0,15708474.0,7478728.5,8063557.0,1200861.4,96125380.0,7421116.0,15291369.0,2261931.0,658024700.0,8220143.0,12755443.0,1916087.2,53935030.0,2850233.2,57894596.0,31193846.0,6665771.5,4702507.0,7683571.0,345534370.0,5792789.5,8815251.0,325755520.0,8228998.0,7600.0103,142194820.0,62458590.0,25591072.0,57164.465,38623964.0,118912560.0,43746763000.0,310393280.0,13751400.0,76414776.0,188924160.0,279373.6,11850815.0,355376060.0,73973140.0,48483170.0,11958760.0,193835780.0,92574960.0,2304833800.0,6033623.5,861304450.0,41391544.0,17230656.0,55461696.0,500164.72,4483247.5,10395436.0,9232355.0,48383630.0,7281929.0,247465.39,3246251.8,38385490.0,14563581.0,52624664.0,655346.56,32532156.0,367618.12,9569466.0,7767542.0,330448580.0,12124364.0,108866130.0,1636450.6,234278.73,52137180.0,40738164.0,557743740.0,14220.292,293844060.0,43112260.0,25799964.0,188230140.0,14505573.0,5650342400.0,170163600.0,284189.78,113872104.0,362401570.0,354506.62,314862.25,23127660.0,484790620.0,17683354.0,17910136.0
2023,18638168.0,53921504.0,6298065.0,463837.2,282004960.0,239408130.0,8463282.0,707963.5,441937820.0,64730950.0,65848644.0,4769236.5,95697420.0,11149683.0,14661359.0,163293120.0,44609616.0,66956516.0,2925609.2,24634078.0,79941610.0,1053947.4,33788932.0,732212740.0,1391674.6,16451608.0,2776561.8,8903463.0,3961610.2,641995260.0,35508924.0,98991576.0,13579422000.0,27358206.0,28707802.0,52589788.0,23990242.0,79447.52,150338400.0,853135.0,726111.6,11659603.0,30954200.0,9543271.0,97919220.0,637367100.0,1303529.4,205333.17,32484868.0,38980664.0,268725300.0,58500344.0,345444160.0,2577985.8,248592850.0,10545403.0,62166856.0,42687600.0,1690064.4,306970780.0,154118.6,17366878.0,331270080.0,14704206.0,39355010.0,10691059.0,1485896.4,1480488.5,12082343.0,61485548.0,392987.47,34298680.0,4205498.0,40310356.0,16640075.0,20713444.0,10801166.0,49552544.0,1071142400.0,3495331800.0,36534050.0,1014767550.0,328347140.0,4074789.5,77765760.0,338420450.0,8435653.0,28358252.0,1016297660.0,295587260.0,49743540.0,14020343.0,26521796.0,99201.74,276850.22,622810050.0,139756060.0,28698010.0,24411738.0,4243300.0,92969890.0,582326.75,169724.77,28994144.0,4969647.5,15163051.0,7177354.0,7932343.0,1220448.5,95796180.0,7622039.5,15897806.0,2309288.2,678260500.0,8557312.0,12624962.0,1964173.9,54937610.0,2776767.0,59295944.0,29394308.0,6568490.5,4909364.5,7836057.0,347995100.0,6000773.0,8947206.0,313283600.0,8551464.0,7763.913,132792400.0,60722660.0,26325446.0,58388.12,36877572.0,120673830.0,44114784000.0,288924480.0,16444244.0,77118270.0,199294380.0,285568.12,11712126.0,328778850.0,78976300.0,45108160.0,12039816.0,203352350.0,87485176.0,2328771000.0,6145061.0,871114240.0,41537628.0,17069052.0,56865704.0,511660.25,4505034.5,10840963.0,9547037.0,47342110.0,7120849.5,255994.22,3268168.2,37731076.0,13133728.0,52401308.0,654607.8,32359934.0,382229.88,9746976.0,7909534.0,321581900.0,12308580.0,108398870.0,1467435.0,238750.4,48430732.0,41621864.0,558093760.0,14513.512,281604960.0,44285890.0,27041046.0,183891860.0,14758133.0,5468230000.0,168010720.0,293937.66,121101300.0,400312200.0,361468.9,320280.6,22799706.0,479632640.0,18046138.0,18608310.0
