Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1964,10042914.0,61410068.0,5560193.0,39388.0,-1209.12,77725130.0,-760793.0,-381862.1,222698540.0,-1808110.8,2887451.8,7625223.5,-2827362.2,8654917.0,6209600.5,42717332.0,11689589.0,-36.64,274396.97,-7650542.5,23859052.0,1239787.6,19318808.0,1200178800.0,24182.4,844002.44,11913203.0,3051782.2,6697096.0,339982700.0,1120927.5,32291820.0,985408450.0,126663490.0,50741492.0,172491340.0,22264552.0,0.0,344418720.0,-52871.523,13666.72,31615484.0,84701896.0,1301452.8,-9925446.0,-47106216.0,22496.96,27040.32,3585407.2,18766348.0,7535455.0,35172310.0,7687109.0,2916104.5,3007631.2,-7294035.0,117330950.0,15814264.0,444663.03,-43733212.0,0.0,18053920.0,18522948.0,-23353786.0,21929810.0,22834194.0,599137.25,966636.44,3051599.0,5499151.0,39717.758,21382664.0,4164502.5,25391228.0,5027301.0,4739420.5,-1900736.8,376833340.0,350918800.0,7740273.0,27593842.0,7544102.5,2098446.0,307409.6,-41680164.0,-445688.94,790104.94,57623948.0,98509020.0,29231684.0,5046500.5,52890464.0,0.0,7694.4,-81949140.0,-30887.521,18948156.0,866023.06,2602466.0,1409357.6,74745.6,-1428.96,63182930.0,1035336.5,-12296384.0,-310011.03,2674756.5,25608868.0,0.0,-3714526.5,55910950.0,0.0,68199820.0,0.0,1723728.9,3988740.2,-142712.8,67214910.0,1782682.5,24893254.0,34628060.0,397250.88,-48548.0,40194450.0,117597800.0,2310152.0,9438903.0,99753430.0,27493264.0,0.0,1682289.0,-11862163.0,16279812.0,0.0,14674210.0,-190381.44,5858828000.0,89908480.0,16486571.0,87002050.0,146796770.0,0.0,-7839091.0,-10641722.0,-76604900.0,1685000.2,32318604.0,-9966.08,-12457.601,32049046.0,440470750.0,4751035.5,1017346.3,17472738.0,13888832.0,-130438.4,694437.94,8829654.0,3411404.0,-12970.56,8548735.0,7304477.0,11232944.0,-230868.64,1327540.5,3050499.8,1558922.0,-32287316.0,3013749.8,0.0,9571760.0,5329471.5,2909472.5,245259950.0,1489562.6,558686.75,-1281777.1,126774.41,-1329848.8,4783205.5,70528296.0,0.0,122637384.0,80275384.0,45808976.0,-2302201.0,75418856.0,3446651.5,-36.64,71594.56,63558310.0,48284852.0,4294171.5,440486.06,-579131.8,66613420.0,56702268.0,19311294.0
1965,10381761.0,52544544.0,5668794.5,34478.242,2857.92,131974936.0,-874450.2,-326865.47,265453460.0,-2652259.5,1929938.8,6233270.0,-2930394.0,10715698.0,5833857.5,38763584.0,10065814.0,-183.2,240101.92,-7639550.0,20975374.0,1866661.4,18757556.0,1207242900.0,23486.24,432315.38,11740885.0,2956921.2,6491985.0,366576900.0,807142.56,30726048.0,1296384400.0,100267660.0,39821964.0,146423980.0,18774776.0,0.0,182705250.0,-53567.68,11651.52,36493950.0,44692264.0,1111621.0,-10148584.0,-46766230.0,23119.84,497717.75,2980151.0,17241026.0,5425541.5,27351504.0,8070655.5,2481187.5,-8101030.5,-7289125.0,109641720.0,15437532.0,348996.0,-47783730.0,0.0,15468638.0,16773389.0,-22518906.0,18016878.0,20551084.0,398093.6,859501.1,264064.5,16058763.0,33525.6,20338608.0,6360081.0,24345484.0,4381081.0,4570217.0,-2398527.8,349459460.0,323660260.0,10966022.0,23336492.0,4711464.0,1939025.4,628485.9,-40800144.0,36200.32,669705.94,52779224.0,79558776.0,24788316.0,4250826.0,43455990.0,0.0,5276.16,-77642580.0,-26967.041,19776550.0,348702.88,2064737.4,1340254.6,61481.92,-2638.08,50707344.0,1106454.6,-12592765.0,-308398.88,2277945.5,26831104.0,73.28,-3785461.5,53701196.0,0.0,60434056.0,0.0,1653856.4,3379747.0,-134542.08,86535944.0,1610364.6,26968834.0,30360562.0,338407.03,-46422.88,39231620.0,60057576.0,2099325.5,7474304.0,84551270.0,28045612.0,0.0,1487254.1,-11166370.0,16324732.0,0.0,14114167.0,-174296.48,5625101300.0,65289144.0,15758975.0,58486160.0,100639970.0,0.0,-23896498.0,-9727297.0,-72899640.0,1637441.6,31982396.0,54117.28,-10698.881,31209476.0,431053380.0,4559591.5,1076116.9,16681898.0,9213458.0,-149857.6,373581.44,8807999.0,3013603.2,-12237.76,8540748.0,6011671.5,11425964.0,-249555.03,851183.8,2611589.2,1411043.0,-32160246.0,3450718.5,0.0,-2274611.2,5026971.0,2465212.5,245409010.0,1012399.8,128349.92,-1112060.6,149784.31,-1260745.9,3676420.8,79090296.0,0.0,92276150.0,60567900.0,33966492.0,-3298626.0,48664990.0,1917701.0,-36.64,52431.84,51723736.0,45248348.0,1638687.4,338187.2,-399852.34,63602536.0,57467420.0,21220240.0
1966,9159084.0,45759036.0,5599361.5,31510.4,-439.68,130312660.0,-944835.6,-301840.3,212614820.0,-2900129.2,1745456.2,7095629.0,-2879024.5,13476851.0,5485594.0,37846920.0,13108583.0,-256.48,225555.84,-7432717.0,20536866.0,2031065.1,18661302.0,1226962400.0,22203.84,839312.44,11891842.0,3105606.2,6296987.0,289845730.0,615735.25,29872592.0,1018547600.0,93604650.0,32750298.0,124383160.0,14774494.0,0.0,130232490.0,-52834.88,10149.279,19740350.0,67480000.0,1170794.5,-10156059.0,-47556960.0,38398.72,163267.84,2718065.0,15932391.0,9093975.0,35216720.0,6253495.5,2183194.2,17435620.0,-6882018.0,101776536.0,15120375.0,92809.12,-49027652.0,0.0,10584893.0,16549885.0,-21632328.0,15219193.0,18505582.0,625005.1,2362327.2,-2485181.2,11215064.0,28432.64,20711382.0,10123815.0,23015930.0,4075906.8,4355140.5,-2557288.8,330889440.0,404931460.0,10198891.0,23668414.0,6098947.5,1798840.8,374424.16,-38038036.0,-86287.2,664576.3,50598044.0,69694040.0,22128142.0,3761059.2,37992420.0,0.0,3480.8,-74171450.0,-21031.36,18393060.0,654573.6,2179933.2,1092201.8,359878.06,-3297.5999,43843132.0,1054132.8,-11969812.0,-305357.75,1998199.1,20243234.0,146.56,-3818950.5,48602228.0,0.0,53515870.0,0.0,1576619.2,3369781.0,-127104.164,72427350.0,1455817.1,24228750.0,29205964.0,321882.38,-29788.32,26114062.0,77872310.0,2219358.0,5996759.0,65628508.0,20356084.0,0.0,1074834.5,-10900877.0,18499170.0,0.0,12570890.0,-114170.24,5222830000.0,47656620.0,9057738.0,45984044.0,140816240.0,0.0,5578586.5,-12894825.0,-70251190.0,1766121.2,26850598.0,9709.6,-9196.64,27309002.0,413906460.0,4508332.0,1074101.6,16258486.0,12973564.0,-114280.164,487605.16,8743000.0,2812669.8,-11651.52,8550164.0,5502229.0,11693363.0,-267325.44,686084.0,2514200.2,1352382.4,-31097578.0,3128543.0,0.0,-2200965.0,4063522.8,2091118.1,242759490.0,871116.0,78263.04,-220646.08,117760.97,-1189627.5,3034817.8,57193100.0,0.0,77017760.0,50788756.0,31700562.0,-4650348.5,18418928.0,1544412.6,-36.64,41769.6,49483564.0,47631156.0,1021816.3,280332.62,-384426.88,72955660.0,57445804.0,20196336.0
1967,7405127.0,42117720.0,5061046.5,27150.24,-1648.7999,189051070.0,-980779.5,-285242.4,412189470.0,-2728654.0,1435518.6,6399322.5,-2591877.0,14064703.0,5623470.5,34506160.0,10781137.0,-293.12,188659.36,-7385488.5,19754640.0,1140786.4,18744290.0,1210951000.0,19602.4,895005.25,11757886.0,3131730.8,6301274.0,277772860.0,724592.6,31197788.0,725665900.0,79394880.0,46545736.0,121778390.0,14459903.0,0.0,100613400.0,-51955.52,8940.16,33983710.0,80553780.0,979900.1,-10118979.0,-46947784.0,46019.84,56498.88,2767419.2,13326151.0,4442270.0,29344426.0,4800463.0,2168685.0,871702.25,-6434790.0,100692320.0,13119098.0,66208.48,-56054948.0,0.0,15651802.0,14265528.0,-20791882.0,12779556.0,16512072.0,770868.94,2022051.6,1608972.4,10520370.0,23889.28,18351730.0,4565674.0,20286982.0,3778317.0,4192348.8,-2254459.2,317491940.0,414644830.0,7962604.5,22245938.0,3898715.8,1674777.8,164623.52,-33683188.0,-118823.52,541026.25,51886930.0,60379020.0,19068776.0,3297673.2,32077586.0,0.0,2088.48,-70781810.0,-18356.64,18889678.0,742619.56,1960020.1,1173689.1,141027.36,-3444.16,44588388.0,1219599.0,-11160544.0,-292313.9,2005527.0,23000578.0,146.56,-3558183.8,45285720.0,0.0,50263156.0,0.0,1387080.5,2767968.8,-120215.836,62821110.0,1200143.1,20822732.0,37686584.0,323860.97,-41842.883,27479890.0,118776296.0,2078513.9,33828100.0,71727450.0,19538794.0,0.0,1325964.9,-10415910.0,17478452.0,0.0,12885226.0,-76760.805,5400855000.0,29713392.0,13696178.0,44200040.0,94627890.0,0.0,6959584.5,-12742586.0,-67974670.0,1370482.6,24872038.0,-20078.719,-7914.2397,37802844.0,420895360.0,4334438.5,1610987.5,15053727.0,19579830.0,-55106.56,362552.78,9567950.0,2193820.0,-10882.08,8583359.0,4791742.5,11126726.0,-262379.06,636253.56,2384201.5,1668255.8,-30563988.0,2330157.5,0.0,-6883190.5,3819536.5,2149742.0,226311020.0,755773.25,14033.12,4396.8003,98231.836,-1122869.4,2548092.2,78341490.0,0.0,67853176.0,47451804.0,28762180.0,-5392162.5,487156960.0,1231836.8,-36.64,34404.96,41122172.0,46841600.0,730015.4,288649.94,-386625.28,77279870.0,54380428.0,19559348.0
1968,6909791.0,42927828.0,4968457.0,28396.0,-2857.92,127365470.0,-878737.1,-271502.4,204421460.0,-2606752.8,1611390.6,12561805.0,-2632181.0,22740580.0,5587380.0,33151834.0,19831326.0,-293.12,175432.33,-7286706.5,20556834.0,1063622.5,26678280.0,1224653700.0,19236.0,893319.8,11299703.0,3088642.2,6105066.5,265065380.0,744817.94,28948566.0,829678000.0,75886856.0,34905316.0,110824680.0,11810831.0,0.0,82129290.0,-50746.4,7914.2397,35637456.0,61025572.0,805750.25,-10140999.0,-45351600.0,50929.598,20518.398,2044915.0,21555274.0,3341604.8,32829112.0,4735463.5,2689156.2,34462080.0,-6013027.0,109151040.0,11682481.0,1107700.5,-52935640.0,0.0,14675860.0,12503034.0,-19456536.0,11264199.0,15262136.0,326242.56,1704602.6,-496105.6,8436763.0,20481.76,16330741.0,-783546.44,18337440.0,3335779.0,4211694.5,-1906708.9,302944000.0,262994670.0,9149081.0,20740256.0,3124696.0,1565297.5,103654.56,-37683104.0,189465.44,506841.12,42754920.0,55756516.0,16267390.0,3117331.0,26273004.0,0.0,-109480.32,-68386730.0,-12530.88,17180020.0,611081.9,2082983.9,1038487.56,84784.96,-3517.44,31738520.0,1020423.94,-10820708.0,-282787.5,2284211.0,17447382.0,109.92,-3600283.0,45080132.0,0.0,45085556.0,0.0,1353261.8,2457921.2,-113803.84,58137824.0,1006280.94,18954826.0,45194340.0,686963.4,-48767.84,27642426.0,99315690.0,1996000.6,20200182.0,81492376.0,16831610.0,0.0,809194.44,-10133781.0,17137518.0,0.0,12888010.0,-95703.68,5332402700.0,-3189622.0,12442614.0,40734264.0,75382540.0,0.0,23178392.0,-16605358.0,-64712908.0,2062685.5,23758950.0,-35467.52,-6778.4,27240558.0,430399460.0,4714579.0,1984385.6,15190870.0,7316275.0,-129595.68,367535.84,9035351.0,1938512.5,-11798.08,8643047.0,4223419.5,11197367.0,-248895.52,1637698.0,2201587.8,1685623.1,-28375738.0,1760881.8,0.0,-4139184.2,3433974.0,2144539.2,219944350.0,750094.1,172134.72,1107041.0,196720.17,-1089966.6,9030148.0,155523060.0,0.0,62617210.0,43783040.0,31378644.0,-6371586.0,798452700.0,1535032.8,-36.64,29861.6,34531844.0,44473450.0,583235.5,242190.4,-187230.4,78997670.0,55869660.0,19132822.0
1969,6283797.0,36479110.0,4924086.0,23742.72,9782.88,95084024.0,-950954.5,-259411.2,117009840.0,-2488295.8,1065821.0,7722356.5,-2589458.8,15428445.0,5241059.0,33543116.0,10651065.0,-293.12,180818.4,-7327414.0,19458294.0,1741499.2,22180794.0,1215326800.0,20408.48,943480.0,14951685.0,3040277.5,6218870.5,258335310.0,396737.94,41883516.0,1525044400.0,63956840.0,34363852.0,110367860.0,12341671.0,0.0,66892330.0,-49280.8,6924.96,35749904.0,112381070.0,688135.9,-9759614.0,-46886264.0,54373.76,4616.64,1733548.2,13862451.0,3529861.0,27869262.0,3964667.8,1906196.1,6267675.0,-5793810.0,93217880.0,11017575.0,337307.84,-61910210.0,0.0,17040714.0,4328283.5,-19089476.0,9387058.0,13502830.0,211119.69,1627585.4,1377664.0,7021873.0,17697.12,16687395.0,6063260.5,18781224.0,2758039.5,4002333.8,-2734479.8,303905820.0,308650500.0,8744100.0,17827924.0,2387609.0,992064.6,199761.28,-36900804.0,-277877.75,617823.7,46462964.0,47711876.0,13861682.0,2756903.5,22843538.0,0.0,-62141.44,-66390620.0,-9416.48,17834338.0,605366.1,2056859.8,953116.25,62837.598,-3920.48,25982780.0,1068385.8,-10277594.0,-273957.28,1883589.1,19406742.0,73.28,-3585627.0,40365956.0,36.64,17898384.0,0.0,1153976.8,5202623.5,-107868.164,657318200.0,813847.7,19187964.0,47247904.0,447008.0,-40377.28,19714042.0,136576850.0,2033190.2,-8079413.0,79349784.0,14855432.0,0.0,559309.6,-9947614.0,37078470.0,0.0,10804147.0,-51515.84,5835973600.0,3961993.0,9237237.0,42868544.0,89510530.0,0.0,1113562.9,-15951077.0,-61190816.0,1705702.0,22401988.0,-5715.84,-5789.12,22380224.0,407717250.0,4423254.0,2052462.9,14528603.0,3463066.2,-41073.44,315690.22,8808769.0,1851822.2,-11871.36,8712076.0,3259421.2,11257201.0,-214527.2,1142801.6,1915356.1,1661624.0,-27333586.0,1532981.0,0.0,-3125355.2,3206989.2,1536351.9,251985980.0,647538.75,50306.72,5263189.5,107684.96,-988473.94,13809030.0,83314160.0,0.0,174503310.0,41689320.0,25831640.0,-8579585.0,425774800.0,1031159.56,-36.64,25794.56,32367264.0,48475084.0,3749884.2,233470.1,-213061.61,79446290.0,55950230.0,19025540.0
1970,6483045.0,32348870.0,4414057.5,19565.76,2528.1602,78664720.0,-585507.2,-99844.0,61311144.0,-2627601.0,2795632.0,5695541.5,-2465505.8,16014575.0,3891900.5,32375360.0,8360881.5,-293.12,144691.36,-7418318.0,26870530.0,1228502.6,37297140.0,1246819500.0,23339.68,416706.72,13251259.0,2967693.5,6228250.5,258882850.0,247320.02,39852852.0,1281535200.0,82551570.0,29293642.0,108103720.0,9979856.0,0.0,405732100.0,-47558.72,6008.96,28248706.0,67933560.0,563669.75,-9419777.0,-45260950.0,57121.76,-4726.56,1119058.9,11970104.0,13380195.0,35637124.0,3511284.5,2323269.0,53274160.0,-5346545.5,97344130.0,10476256.0,201520.0,-54421356.0,0.0,15083149.0,5637430.5,-16888732.0,8698043.0,12801797.0,418355.5,1725744.0,-311989.62,6018376.5,15278.88,17338268.0,3680854.5,17636042.0,2222765.5,3894355.8,-2787864.2,284296350.0,194653810.0,8707642.0,37661268.0,2212762.8,894382.44,247210.08,-93946460.0,5862.4,507940.34,42652736.0,43743360.0,11196671.0,3169653.0,-6496968.0,0.0,-55069.92,-64603172.0,-4616.64,17362706.0,594300.8,2452535.0,1029767.2,359181.94,-4250.2397,23024246.0,898266.25,-9207229.0,-261976.02,3442584.5,17055810.0,73.28,-3407263.5,36840970.0,0.0,22477760.0,0.0,1015880.7,3103151.5,-102262.24,367883070.0,598367.9,20645576.0,40433120.0,-431802.4,-37665.92,28153224.0,113314220.0,2060743.6,-8277415.5,76402980.0,15735928.0,0.0,262342.4,-9614812.0,25048422.0,0.0,11601579.0,-70715.2,5694103000.0,-4539549.5,20030684.0,46739630.0,66845390.0,0.0,15706615.0,-16104856.0,-59146196.0,2091704.2,22254440.0,11138.561,-4909.76,20879414.0,575290200.0,6174976.0,2225440.2,14847480.0,6853622.0,-94641.125,493723.97,8643523.0,4509248.0,-31656.959,8802394.0,2293444.2,11519580.0,-83172.805,2127208.5,1930781.5,1578048.1,-25614290.0,1621649.8,0.0,-3087506.2,3067171.0,-172611.03,208586140.0,550186.25,99074.555,3757835.0,93138.88,-52248.637,8428482.0,82291610.0,0.0,184429740.0,41844236.0,29797370.0,-7423117.5,337724400.0,957989.44,-146.56,20664.96,34193988.0,41389610.0,1641985.0,224126.88,-85444.484,79601240.0,70133390.0,18534454.0
1971,5727271.5,28931494.0,4213600.0,17550.56,549.60004,69093080.0,-757202.25,-204707.69,60339668.0,-2465249.0,1726696.6,4010028.0,-2268162.5,14101233.0,8262283.5,43711080.0,8314129.0,-256.48,113620.64,-7097388.0,20825736.0,875659.3,47401790.0,1221456000.0,25318.24,330236.3,13111257.0,2935596.8,6315050.5,252564160.0,434733.6,40355260.0,830356540.0,73463864.0,35498260.0,110619200.0,11131305.0,0.0,176830530.0,-45946.56,5312.8,18016254.0,166324240.0,451661.28,-9340488.0,-41452884.0,59246.883,-16781.12,1972587.8,15853725.0,15749631.0,39933680.0,3050976.2,2438538.5,21143332.0,-5340133.5,99979130.0,8526897.0,1033211.3,-57615628.0,0.0,17702580.0,4843002.0,-16929476.0,8708009.0,11595790.0,579644.8,1700352.5,320196.97,5411764.5,-31730.24,19567554.0,1746738.6,22807558.0,2127245.0,-301876.97,-2600414.2,286126430.0,234902980.0,10685873.0,57791210.0,10678215.0,805017.44,219217.11,-85100910.0,146706.56,660289.44,36249344.0,37991212.0,9669809.0,2676552.0,-5226329.5,0.0,-50783.043,-62907400.0,-1282.3999,23047732.0,640284.0,2571431.8,847703.06,146779.83,-4213.6,21041474.0,756286.25,-8757583.0,-236144.81,2174254.2,16270872.0,73.28,-3402463.5,38987196.0,36.64,27539136.0,0.0,869247.4,2609684.0,-97059.36,251379470.0,499769.6,17946822.0,32727910.0,-374900.47,-39644.48,27682436.0,143219020.0,1915685.9,-8640664.0,72090220.0,13648107.0,0.0,484124.3,-9151463.0,38316904.0,0.0,34555404.0,-28835.68,5118095000.0,-2396585.8,19488706.0,97241720.0,100138510.0,0.0,3475707.0,-17725038.0,-57200904.0,1890001.0,21562458.0,13520.16,-4470.08,19497170.0,380072540.0,8382902.0,2463380.5,14751337.0,4217264.0,-51992.16,566710.9,8411738.0,3363771.8,-30447.842,8791108.0,1619341.5,11226276.0,-172427.84,1443652.6,2003035.4,1593473.5,-24301114.0,3169140.0,0.0,1735013.9,2221666.5,-504422.88,404710050.0,645047.25,129962.086,4147098.5,80351.516,-514791.97,10115425.0,113920536.0,0.0,128151960.0,42518780.0,24440712.0,-7057523.5,271072060.0,824509.94,-109.92,17330.72,26994922.0,43550376.0,1022402.56,191773.77,107721.6,78772050.0,71162136.0,16302968.0
1972,5199802.5,25954348.0,3839945.2,13776.64,5459.3604,63301720.0,-799631.3,-217348.48,-3508499.8,-3822211.5,1351796.1,5655787.0,-2224597.8,12119889.0,10319949.0,35526252.0,6394303.0,-256.48,92369.445,-7251202.5,19556638.0,1044753.0,34166948.0,1248272100.0,26967.041,829419.7,13822659.0,2765770.2,6367739.0,251150610.0,171914.89,46527010.0,1494732500.0,89320810.0,34254336.0,108327256.0,11020506.0,0.0,116582140.0,-44407.68,5569.2803,57128320.0,143482350.0,414508.34,-9295751.0,-40820220.0,60492.64,-21287.84,4088144.5,20083226.0,10667150.0,33939412.0,2680069.2,1679028.0,6648438.0,-4951090.0,84377710.0,9184476.0,825938.9,-54317224.0,0.0,18395442.0,4182382.5,-16417175.0,7549122.0,10613582.0,786660.8,2287215.2,-344525.9,3669166.2,-30814.24,25681710.0,4566956.5,20698998.0,1092201.8,-413665.6,-2662445.5,287133540.0,385193700.0,9357453.0,70298750.0,6227114.5,723200.3,619435.9,-83085600.0,97389.12,545862.75,29517808.0,32586480.0,8398987.0,2424029.2,-3408143.0,0.0,-47595.36,-60713360.0,-732.8,25279438.0,850011.3,2791198.5,883720.2,89584.805,-5459.3604,19588770.0,748885.0,-8494654.0,-226178.72,1796862.2,16718686.0,73.28,-3033169.2,37817610.0,0.0,37635290.0,0.0,685790.9,2531714.0,-92186.24,168202260.0,243802.58,18653682.0,31409788.0,-551322.06,-41549.758,24917362.0,131990950.0,1829691.8,-15041489.0,69471310.0,17533742.0,0.0,761452.5,-8726952.0,45422904.0,0.0,13675587.0,-26710.56,5390559000.0,35879612.0,23489428.0,99955640.0,125279860.0,0.0,-679598.7,-17738340.0,-50294556.0,1845776.6,20406832.0,83319.36,-3993.76,16201329.0,346044320.0,7128568.5,2734186.8,14649368.0,6074106.0,-66574.875,570228.4,8306141.0,2923065.8,-29641.758,8568264.0,889729.1,10697414.0,-206173.28,1848414.8,1856988.6,1141006.2,-23831866.0,2818532.0,0.0,-2759981.2,2931273.2,-728036.8,526795650.0,539707.2,126481.28,5580968.0,69909.12,1955916.4,10303461.0,79784296.0,0.0,94203640.0,42503904.0,22085016.0,-6812145.5,248741260.0,581879.9,-109.92,-18796.32,33816412.0,47443930.0,853565.44,167811.2,36969.76,77323480.0,58416252.0,12191373.0
1973,4403725.0,25277166.0,3729329.2,14656.001,8170.7197,59307010.0,-713710.56,-216908.8,-7158576.5,-3830125.5,1410090.4,4584653.5,-2202980.0,12839096.0,11752829.0,27396792.0,9724916.0,-219.84,29055.521,-6949289.0,21267212.0,1923050.5,48159504.0,1250404700.0,26710.56,179682.56,14763648.0,2624266.8,6521883.0,251228910.0,98048.64,46905612.0,1357781800.0,133015944.0,43349410.0,101478104.0,10940264.0,0.0,92521240.0,-42868.8,9526.4,23537244.0,66871370.0,-2093316.5,-9241414.0,-39445964.0,61738.402,-23962.56,1509128.2,17528722.0,8754286.0,42349720.0,2235333.2,1271737.8,-250654.25,-4428860.0,74356820.0,9752579.0,283263.84,-46198170.0,0.0,18936542.0,3796087.0,-15600286.0,7996789.5,10040312.0,2292455.0,2567914.5,-535823.4,2965385.0,-29934.88,29360402.0,3458376.5,18314686.0,1038560.8,-220133.12,-3438480.8,288096220.0,339806140.0,8512425.0,32938698.0,9710297.0,644644.2,653914.06,-75341300.0,157002.39,731444.4,28384422.0,33092404.0,7990085.0,2470048.8,8341462.0,0.0,-44993.92,-58439924.0,1135.84,28050266.0,484344.2,3703058.5,755223.7,59100.32,-5569.2803,18465350.0,669339.5,-7521789.0,-214087.53,2527354.0,13719628.0,36.64,-3121984.5,38120256.0,0.0,29388504.0,0.0,559016.44,5533812.5,-87532.96,129852920.0,142163.2,18687426.0,27828520.0,-1014121.94,-49757.12,18821418.0,114896950.0,1770078.4,-35113430.0,67521330.0,13146102.0,0.0,358668.94,-8194975.5,35884264.0,0.0,15171634.0,-20884.8,5244081700.0,8017125.5,17593502.0,95361096.0,172636620.0,0.0,17033644.0,-17755194.0,-50001580.0,1867467.4,41921360.0,89145.12,18283.36,18121264.0,437720100.0,9368225.0,3361463.5,11411125.0,7658492.5,-58404.156,565721.6,8192410.5,2513284.2,-27773.12,8584349.0,500245.9,10120298.0,-199065.11,1416649.0,1801332.2,1033834.3,-22043540.0,1503998.8,0.0,4061654.0,3506594.5,-827770.9,552377300.0,665858.75,252816.0,4430692.0,61225.44,605952.3,8663894.0,55153680.0,0.0,77144456.0,42407172.0,28204300.0,-6708308.0,198779890.0,1323217.0,-73.28,-17404.0,34782572.0,47291504.0,819673.44,148318.72,35540.8,75215800.0,57242012.0,14164950.0
1974,3967012.8,24568770.0,3144481.5,14106.4,9966.08,56645950.0,-666408.3,-212292.16,-33946556.0,-3976209.2,870346.56,3825435.8,-2148386.5,13748170.0,12990639.0,23189162.0,3247989.5,-183.2,-46019.84,-6945661.5,19335844.0,1247152.4,54591620.0,1262908200.0,26673.92,699127.8,13981311.0,2494048.2,7428173.5,235102850.0,262415.7,41188012.0,1328480300.0,124796980.0,46804560.0,83868856.0,9472649.0,0.0,75802920.0,-41366.56,8610.399,38194892.0,84605750.0,-4491111.0,-9264644.0,-37078396.0,64339.84,-14289.6,1781656.6,19450088.0,26107760.0,63172420.0,1827493.2,1025773.44,-3802609.0,-4208067.0,66832060.0,8711526.0,1546684.2,-44110420.0,0.0,16943362.0,3419831.0,-14902917.0,20868716.0,9126328.0,1081356.4,2198656.5,-985872.5,1821850.8,-28615.84,23536144.0,5097723.0,24471050.0,480167.22,-6155.52,-3273747.5,269142100.0,303431140.0,6591756.0,12174630.0,5457638.0,576310.56,262672.16,-71976170.0,200604.0,500575.7,27352052.0,26520106.0,31265534.0,2006992.6,3631756.8,0.0,-42758.88,-56116650.0,2821.28,27120416.0,155353.6,3389346.5,793659.06,85114.72,-5605.92,16707876.0,1361395.9,-7378966.5,-207162.56,2177661.8,17319288.0,36.64,-2978942.0,87216460.0,0.0,31084168.0,0.0,416780.0,6963615.0,-103654.56,108252910.0,-12274.399,19149896.0,24407114.0,-918161.75,-35907.2,13741466.0,141536460.0,1718049.6,-29458266.0,62177270.0,15704527.0,0.0,321332.8,-7572388.5,31512526.0,0.0,39528330.0,-13703.36,5138403000.0,15397594.0,20309734.0,73938780.0,229253760.0,0.0,18878688.0,-16422928.0,-47948096.0,1871388.0,53119204.0,29898.238,7218.0806,17477024.0,376280900.0,8896741.0,2977439.5,12685721.0,5007039.0,-83722.4,563962.9,8104401.5,2882798.5,-26270.88,9268968.0,137363.36,10754683.0,-176055.2,1227366.8,1616043.9,797176.5,-20836288.0,1336810.5,0.0,-9153478.0,8199006.0,-742985.9,422122800.0,475697.12,11798.08,5305179.0,53897.438,-182100.8,8867063.0,40106880.0,0.0,66932524.0,45949492.0,21749686.0,-6625428.0,190060080.0,605292.8,-73.28,-16341.439,30103828.0,42069828.0,3526966.2,180818.4,316313.1,73559860.0,50853496.0,10945394.0
